0,1,2
15.703875773065883,10.73212983829197,8.39055217425238
10.260624177557698,3.6477350029925715,16.860268995037277
9.333004088503575,2.490622115153134,17.36609060879731
17.247368533731606,10.79173193101834,5.717649221180834
2.5658395031786685,1.7200208870407925,14.199576634034498
2.6186578935038503,1.3846718295936984,16.212889204906027
15.473411711439613,10.951027269749536,4.086128560669907
4.549256489257962,2.216449105436887,13.181615986413206
3.5617431042673195,1.8576581196109512,11.74861806725315
9.624927009814641,5.608047699768873,17.58266071768304
18.4293093361299,9.692285527907055,13.305204053646063
4.125626719767117,17.134755513531104,4.910638281692814
4.567193329419874,3.2027839941539504,12.435821012666505
8.654046744033462,3.2603062713768116,16.522012399123952
1.8990861905644238,0.28011791444827483,14.192021901759176
13.146809106402701,10.020246383257348,2.6411819673799464
17.889045053739473,9.112526360383223,12.909185100929664
5.019215610890713,17.749668242086873,3.970160874274035
9.59339711963587,2.6353557397364584,16.488356517460637
2.6793850438843654,3.0833512505619387,15.271732939725439
10.671682430904443,3.064849994592281,16.056985484375183
4.119150490296081,3.708822209269264,13.99373672673055
16.185996711326514,10.856289000288246,6.473990212515697
9.16279501307399,3.6863235001823993,20.4599550777038
4.677082319617125,0.6339300837511863,16.058177395490848
14.61900958252807,10.795046746861159,6.367311527578464
4.279021069440308,0.6915199309473714,16.237253113585904
10.788283272257507,4.376853910431635,18.168133923812732
16.036212176328874,9.830907667488692,6.386884846108934
20.008797152664243,10.960308387332654,14.05952147854357
17.782387713597462,9.391299429304125,12.222108531756733
20.288404572494827,10.584167034205942,11.303616566356988
14.990252962701367,10.726304830161826,7.28064170911311
2.9535583352852357,16.61792003719241,4.30152246264033
15.55176331334763,11.217390028316936,7.002503722534648
16.20995600061145,11.034663994564694,5.3758658611155
16.3046627141019,11.899323339504463,12.263992487499717
9.808706693489835,3.098002338168526,17.25914198100362
14.202181392182208,11.399256044001232,5.542861142764372
4.273998398062754,17.149026207008284,3.404859283037262
14.94169096711605,10.30919452171906,4.194158818546743
21.178308264626637,9.43825564592589,11.733054061267865
7.326461735065932,4.2792801344062505,18.943357756294297
15.241670423142562,9.65942344830596,5.686300855360421
10.895574181344521,4.603861010333101,16.950650200005754
4.4742544166645875,0.15878498834937615,14.352105598584323
5.005942076321225,19.777006656591002,5.287706656626156
20.202790511809248,7.991665363805435,13.745182740392572
9.631156989430895,2.3715710287601284,16.731389570097047
3.672021706308517,2.7309812049084545,15.394368826217208
8.952138184021607,3.300263797528356,17.063599463249815
9.465838075347042,1.9515865249982072,17.984366461964694
8.06438579405012,2.663767915579915,19.884166631445826
3.223225054107852,0.10341137988042237,15.454572790611145
4.756222450585022,1.6339817031434045,15.363396589895006
9.4811785032747,3.356094436542723,18.12948714183893
16.74928285088157,11.568877605640036,5.996923395374446
5.720561848102458,17.813731039552458,4.859828039727583
5.99898827784609,2.020571777759467,16.35413717948048
3.9540387753538107,16.49911259101472,3.6354285304263794
2.817760338335434,2.7886927082677584,16.031444866928478
15.736374456324038,9.026349321878133,6.219048094834716
15.229764426343182,9.744020822410425,3.9444419827865533
9.521564143063609,3.436349062955828,18.49282944968279
15.86215242368358,9.807189252314744,11.370297206603906
18.79732783909618,8.357685612573542,10.392178945788872
3.920557937575099,0.7790668992764435,14.22620963839572
13.21184310891805,8.811265047731602,5.016367109707345
16.74791645561339,10.477207766630105,11.076321473768704
2.9502398207047333,19.0133415356243,3.87783040988013
15.696358875993486,10.837963090650678,5.582897654506063
7.428652033858114,3.6756812058951183,19.30736041193556
17.875605523802843,8.156461675279143,13.35576986574415
15.781216085938528,9.514553107890299,7.562371208263776
11.088842962755447,1.5877730662770941,15.611020295044643
9.278250531472418,5.169128423257751,18.934628423909082
16.691617147004177,9.476686356101379,11.553595034224148
14.390938494011255,12.812416427688992,4.64298774656374
16.804470738792492,8.071945729815406,11.186775965123243
3.1480221010036598,16.44580333714066,3.8876274694202073
4.8188720616132485,18.355789578290416,1.8364459900425882
2.7072535576066237,19.60397432211794,5.883533255728843
7.605553714563202,2.466443459514128,15.849122581740207
2.9625841237339414,4.238382612021078,16.28205155450248
3.7793994070494867,1.9182495799304848,14.72962763017641
19.802721200112316,7.541000778674583,12.33471665670154
14.558164827894325,12.459690937402225,5.882914686706863
10.327581903396023,2.760534359885229,16.88905938804512
13.718695007550137,9.482615231577041,5.943452817699352
1.559218778195468,17.28013409569289,4.617106844714151
8.157158868362586,2.2422930522176285,17.168426491347475
4.392713032254582,16.376044283763537,5.398123193085095
3.523162682885662,3.0469421188954273,15.00008679052017
8.399481603923467,5.168371495035274,17.75513640430206
18.06098671572087,11.539767950258197,12.337690351364856
2.2602784595650594,17.442032283599296,4.286546357918764
5.870263832233535,19.074961802885674,3.839358757679645
4.2282178450453,2.833114762802447,14.035857503454693
5.794553370619872,16.259690666425332,4.208713049121643
2.0383209348816598,1.6335519820010174,14.676755122176752
15.56518578042893,10.920971596170753,5.974607822711815
8.833574110580628,2.8844387944673704,17.701268466710154
9.641996605842822,4.286992404048967,16.321443370612997
3.426963658397888,18.31249519782843,4.5018634096901415
5.6024072985603555,19.624930287554324,2.781560993991091
9.135258319820917,3.177726017263556,17.496707270567562
2.5636544857444,1.688330622356095,15.397908341913226
15.524040330409635,13.297529457614456,6.632790148737003
8.856387079121797,2.528693740854507,17.421896433040562
8.614966962371978,4.910573429627814,18.299376702698265
4.036817277114749,16.942712878939062,5.397912746983585
3.198454656005272,3.6239851371970455,14.9258354729177
17.10288330651633,8.046174797501612,11.83120893331341
